text,label,cleaned_text
"'We know that there will be very likely some effects on the United States', said the Fed chairman Jay Powell about… https://t.co/eAeVR5GUm2",2,know likely effect united state said fed chairman jay powell
Well laid plans at the Federal Reserve keep getting blown off course by the trade war (via @RichMiller28 &… https://t.co/ESn0p1N19h,2,well laid plan federal reserve keep getting blown course trade war via
What the Fed meeting minutes could say about interest rates that Powell didn't say,2,fed meeting minute could say interest rate powell didnt say
What to look for when Fed Chair Powell meets with Congress this week,2,look fed chair powell meet congress week
Will the Fed provide any stimulus to the U.S. economy? Look to the equities market for clues. Insights via @CMEGroup https://t.co/zk1s08F1zW,2,fed provide stimulus economy look equity market clue insight via
"With coronavirus ravaging the US economy, the Federal Reserve may have to get creative. CNN Business'… https://t.co/wqKtHN3mVC",2,coronavirus ravaging economy federal reserve may get creative cnn business
"With latest moves, Fed becomes creditor in chief for U.S. business #economy #MarketScreener https://t.co/LjIQ3iMwmv https://t.co/CY4JHRFSxb",2,latest move fed becomes creditor chief business economy marketscreener
World Bank could deploy $150 billion over 15 months in coronavirus battle - Malpass #economy #MarketScreener… https://t.co/lU5FmuUBUa,2,world bank could deploy billion over month coronavirus battle malpass economy marketscreener
World Bank Suggests Creating ‘Brand Northeast’,2,world bank suggests creating brand northeast
"Yellen says the Fed doesn't need to buy equities now, but Congress should reconsider allowing it https://t.co/ms6Y9qvmUK",2,yellen say fed doesnt need buy equity congress reconsider allowing
Zimbabwe Central Bank Reverses Policy and Halves Key Rate to 35%,2,zimbabwe central bank revers policy half key rate
"""I’ve owned the Apple Card for 3 months…this is why it sucks."" https://t.co/ngzSpdvFPK",0,ive owned apple card monthsthis suck
"""That's Not Safe! Somebody's Going To Die!"": Senator Markey Slams Tesla Autopilot At Commerce Committee Hearing https://t.co/PHvFLxKnQu",0,thats not safe somebody going die senator markey slam tesla autopilot commerce committee hearing
"""We Totally Failed As A Business"": Unicorn Scooter Impales Investors After Company Goes Hooves-Up https://t.co/otp1fQAFgj",0,totally failed business unicorn scooter impales investor company go hoovesup
"$300,000 Pilot Jobs Drying Up in China After Boeing Grounding",0,pilot job drying china boeing grounding
$AAL - American halts flights to Mainland China https://t.co/zQIKTbqqUk,0,aal american halt flight mainland china
$AMGN - Partial response in Amgen brain cancer study https://t.co/6sAXBkTCST,0,amgn partial response amgen brain cancer study
$AXAS - Abraxas Petroleum: Poor Liquidity Points To A Chapter 11 May Be On The Horizon. https://t.co/bdKkXTKDOL… https://t.co/PG849ZPziP,0,axas abraxas petroleum poor liquidity point chapter may horizon
$AXAS - Abraxas Petroleum: Poor Liquidity Points To A Chapter 11 May Be On The Horizon. https://t.co/bdKkXTKDOLâ€¦ https://t.co/PG849ZPziP,0,axas abraxas petroleum poor liquidity point chapter may horizon
$BA - 737 MAX crisis claims job of Boeing's top communications official https://t.co/FwntvthN9F,0,max crisis claim job boeings top communication official
$CAT - Caterpillar sees more weak demand ahead as firms defer capital decisions https://t.co/CzAxE8TDL1,0,cat caterpillar see weak demand ahead firm defer capital decision
$CBAY: CymaBay Therapeutics halts clinical development of Seladelpar based on initial histological findings observe… https://t.co/v8K1pQPrsK,0,cbay cymabay therapeutic halt clinical development seladelpar based initial histological finding observe
$CORV - FDA advisory committee thumbs down on Correvio's Brinavess for AF https://t.co/vLfvDUDw9v,0,corv fda advisory committee thumb down correvios brinavess
$CTSO: CytoSorbents says temporarily pausing enrollment of REFRESH 2-AKI study at the recommendation of its Data... https://t.co/6ibg4NhPh1,0,ctso cytosorbents say temporarily pausing enrollment refresh aki study recommendation data
$LJPC - La Jolla Pharma to reassess development of LJPC-401 https://t.co/sJITlHYGuz,0,ljpc jolla pharma reassess development ljpc
$LK - Citron and Muddy Waters at odds over Luckin Coffeee https://t.co/gkLLQ0bBQA,0,citron muddy water odds over luckin coffeee
$UBER - Uber CEO comments on London license loss https://t.co/ppLtG1r4lP,0,uber uber ceo comment london license loss
$UN $UL - Unilever U.S. recalls some chicken products https://t.co/jLN7s2LAd7,0,unilever recall chicken product
"“Vaping is taking us backward,” CVS Health CEO Larry Merlo says. “Something has to be done.” https://t.co/CwxbCtXvWW https://t.co/NBv10IejXx",0,vaping taking backward cv health ceo larry merlo say something done
2020 Will Be Another Year of Pain for Tanger,0,another year pain tanger
"After Growing 16% In 2 Years, Why Did Lowe’s Number Of Stores Decrease?",0,growing year lowes number store decrease
Airbus : Boeing deliveries halved in first eleven months of 2019 #Airbus #Stock #MarketScreener… https://t.co/5Ux2IqpCAP,0,airbus boeing delivery halved first eleven month airbus stock marketscreener
Apple closing all China stores and offices,0,apple closing china store office
"Apple saw China iPhone units fall in November, Credit Suisse says",0,apple saw china iphone unit fall november credit suisse say
"As a reminder, JPMorgan remains the riskiest bank with the highest GSIB score of any bank and a 4.0% surcharge. https://t.co/8jTxnywzqM",0,reminder jpmorgan remains riskiest bank highest gsib score bank surcharge
"As Liquidation Threat Looms, Jet Airways Bidders Still Not Ready",0,liquidation threat loom jet airway bidder still not ready
Axonics launches $110M equity offering; shares down 3% after hours,0,axonics launch equity offering share down hour
BlackRock admonishes Siemens for environmental actions,0,blackrock admonishes siemens environmental action
Boeing deliveries halved in first eleven months of 2019 https://t.co/aNHnf3f89F https://t.co/LHeC37Q814,0,boeing delivery halved first eleven month
Boeing Forced to Halt 737 MAX Production,0,boeing forced halt max production
Boeing to suspend 737 Max production in January,0,boeing suspend max production january
"Boeing, suppliers slip as Wall Street counts MAX halt costs",0,boeing supplier slip wall street count max halt cost
"Boeing's halt to 737 MAX production could ding U.S. economy, jobs",0,boeings halt max production could ding economy job
Breaking - United $UAL suspends flights to China as coronavirus outbreak continues,0,breaking united ual suspends flight china coronavirus outbreak continues
Bristol-Myers' Opdivo + Yervoy disappoints in melanoma study,0,bristolmyers opdivo yervoy disappoints melanoma study
Bumble Bee files for bankruptcy after $25 million fine for tuna price fixing https://t.co/nLaDnUUmKh,0,bumble bee file bankruptcy million fine tuna price fixing
"Bumble Bee Foods filed for bankruptcy, blaming its ""recent and significant legal challenges."" https://t.co/kFYH8KrLKA",0,bumble bee food filed bankruptcy blaming recent significant legal challenge
Burberry says coronavirus hurting luxury demand,0,burberry say coronavirus hurting luxury demand
Burberry Says Viral Epidemic Devastates China Sales,0,burberry say viral epidemic devastates china sale
BW Group trims its stake in DHT Holdings,0,group trim stake dht holding
California department to reject Sezzle's application for lending license in state,0,california department reject sezzles application lending license state
Canadian National Laying Off Workers,0,canadian national laying worker
Carmakers close Chinese factories because of coronavirus,0,carmaker close chinese factory coronavirus
China’s Coronavirus Set To Dampen Economic Growth In The United States,0,china coronavirus set dampen economic growth united state
Coronavirus reports hang over cruise line sector,0,coronavirus report hang over cruise line sector
CORRECT: Tapestry estimates 2020 negative impact of $200 mln-$250 mln from coronavirus outbreak in China,0,correct tapestry estimate negative impact mln mln coronavirus outbreak china
"CORRECTED-Nissan recalls nearly 400,000 vehicles over braking system defect (Nov. 16)",0,correctednissan recall nearly vehicle over braking system defect nov
Credit Suisse's Top Investor Wants Chairman to Follow CEO Out,0,credit suisse top investor want chairman follow ceo
Delta and American airlines halt flights to China in response to coronavirus https://t.co/XtxOndVRIg,0,delta american airline halt flight china response coronavirus
"Delta has decided to temporarily suspend all flights from the US to China from February 6 through April 30, due to... https://t.co/vJLfdbPhvV",0,delta decided temporarily suspend flight china february april due
Disney+ faces backlash over 'The Simpsons' aspect ratio,0,disney face backlash over simpson aspect ratio
DNA testing company Veritas Genetics is suspending American operations and cutting all U.S. staff after a financing… https://t.co/LZZNsdU41T,0,dna testing company veritas genetics suspending american operation cutting staff financing
Efforts to save South African Airways by placing it into bankruptcy protection hit a snag https://t.co/ptXgcTsac7,0,effort save south african airway placing bankruptcy protection hit snag
Electrolux to incur $70 million charge for U.S. overhaul,0,electrolux incur million charge overhaul
Expedia's Problems Run Deeper Than SEO Headwinds,0,expedias problem run deeper seo headwind
Facebook under fire as political ads vanish from archive: FT https://t.co/4gXYZZSiWR https://t.co/NIfMVvmsj3,0,facebook under fire political ad vanish archive
